model,cycle_idx,request_idx,t_start,t_end,latency_ms,ok,status,error
dsqwen-7b,21,81,2026-07-10T09:17:55.511185Z,2026-07-10T09:17:55.541312Z,30.127,True,200,
dsqwen-7b,21,82,2026-07-10T09:17:56.011081Z,2026-07-10T09:17:56.035364Z,24.284,True,200,
dsqwen-7b,21,83,2026-07-10T09:17:56.511135Z,2026-07-10T09:17:56.535897Z,24.762,True,200,
dsqwen-7b,21,84,2026-07-10T09:17:57.011220Z,2026-07-10T09:17:57.035833Z,24.613,True,200,
dsqwen-7b,21,85,2026-07-10T09:17:57.511182Z,2026-07-10T09:17:57.537063Z,25.881,True,200,
dsqwen-7b,21,86,2026-07-10T09:17:58.011184Z,2026-07-10T09:17:58.041521Z,30.336,True,200,
dsqwen-7b,21,87,2026-07-10T09:17:58.511182Z,2026-07-10T09:17:58.537806Z,26.623,True,200,
dsqwen-7b,21,88,2026-07-10T09:17:59.011188Z,2026-07-10T09:17:59.038797Z,27.609,True,200,
dsqwen-7b,21,89,2026-07-10T09:17:59.511251Z,2026-07-10T09:17:59.542659Z,31.408,True,200,
dsqwen-7b,21,90,2026-07-10T09:18:00.011197Z,2026-07-10T09:18:00.037485Z,26.288,True,200,
dsqwen-7b,21,91,2026-07-10T09:18:00.511150Z,2026-07-10T09:18:00.535782Z,24.632,True,200,
dsqwen-7b,21,92,2026-07-10T09:18:01.011121Z,2026-07-10T09:18:01.039056Z,27.935,True,200,
dsqwen-7b,21,93,2026-07-10T09:18:01.511200Z,2026-07-10T09:18:01.535945Z,24.745,True,200,
dsqwen-7b,21,94,2026-07-10T09:18:02.011137Z,2026-07-10T09:18:02.035242Z,24.105,True,200,
dsqwen-7b,21,95,2026-07-10T09:18:02.511194Z,2026-07-10T09:18:02.535503Z,24.309,True,200,
dsqwen-7b,21,96,2026-07-10T09:18:03.011209Z,2026-07-10T09:18:03.044803Z,33.594,True,200,
dsqwen-7b,21,97,2026-07-10T09:18:03.511073Z,2026-07-10T09:18:03.538690Z,27.617,True,200,
dsqwen-7b,21,98,2026-07-10T09:18:04.011174Z,2026-07-10T09:18:04.041668Z,30.494,True,200,
dsqwen-7b,21,99,2026-07-10T09:18:04.511126Z,2026-07-10T09:18:04.535513Z,24.387,True,200,
dsqwen-7b,21,100,2026-07-10T09:18:05.011166Z,2026-07-10T09:18:05.035177Z,24.011,True,200,
dsqwen-7b,21,101,2026-07-10T09:18:05.511224Z,2026-07-10T09:18:05.534853Z,23.629,True,200,
dsqwen-7b,21,102,2026-07-10T09:18:06.011139Z,2026-07-10T09:18:06.033588Z,22.449,True,200,
dsqwen-7b,21,103,2026-07-10T09:18:06.511184Z,2026-07-10T09:18:06.538548Z,27.364,True,200,
dsqwen-7b,21,104,2026-07-10T09:18:07.011243Z,2026-07-10T09:18:07.035923Z,24.68,True,200,
dsqwen-7b,21,105,2026-07-10T09:18:07.511175Z,2026-07-10T09:18:07.536247Z,25.073,True,200,
dsqwen-7b,21,106,2026-07-10T09:18:08.011156Z,2026-07-10T09:18:08.033899Z,22.743,True,200,
dsqwen-7b,21,107,2026-07-10T09:18:08.511175Z,2026-07-10T09:18:08.539739Z,28.563,True,200,
dsqwen-7b,21,108,2026-07-10T09:18:09.011240Z,2026-07-10T09:18:09.039291Z,28.051,True,200,
dsqwen-7b,21,109,2026-07-10T09:18:09.511158Z,2026-07-10T09:18:09.534510Z,23.351,True,200,
dsqwen-7b,21,110,2026-07-10T09:18:10.011224Z,2026-07-10T09:18:10.034275Z,23.051,True,200,
dsqwen-7b,21,111,2026-07-10T09:18:10.511214Z,2026-07-10T09:18:10.534566Z,23.352,True,200,
dsqwen-7b,21,112,2026-07-10T09:18:11.011265Z,2026-07-10T09:18:11.035058Z,23.794,True,200,
dsqwen-7b,21,113,2026-07-10T09:18:11.511197Z,2026-07-10T09:18:11.534548Z,23.351,True,200,
dsqwen-7b,21,114,2026-07-10T09:18:12.011202Z,2026-07-10T09:18:12.035235Z,24.033,True,200,
dsqwen-7b,21,115,2026-07-10T09:18:12.511150Z,2026-07-10T09:18:12.535869Z,24.719,True,200,
dsqwen-7b,21,116,2026-07-10T09:18:13.011097Z,2026-07-10T09:18:13.036344Z,25.247,True,200,
dsqwen-7b,21,117,2026-07-10T09:18:13.511103Z,2026-07-10T09:18:13.535265Z,24.162,True,200,
dsqwen-7b,21,118,2026-07-10T09:18:14.011166Z,2026-07-10T09:18:14.040618Z,29.452,True,200,
dsqwen-7b,21,119,2026-07-10T09:18:14.511115Z,2026-07-10T09:18:14.541574Z,30.458,True,200,
dsqwen-7b,21,120,2026-07-10T09:18:15.011266Z,2026-07-10T09:18:15.037513Z,26.248,True,200,
dsqwen-7b,21,121,2026-07-10T09:18:15.511117Z,2026-07-10T09:18:15.536503Z,25.386,True,200,
dsqwen-7b,21,122,2026-07-10T09:18:16.011179Z,2026-07-10T09:18:16.035984Z,24.805,True,200,
dsqwen-7b,21,123,2026-07-10T09:18:16.511167Z,2026-07-10T09:18:16.535522Z,24.354,True,200,
dsqwen-7b,21,124,2026-07-10T09:18:17.011095Z,2026-07-10T09:18:17.040084Z,28.989,True,200,
dsqwen-7b,21,125,2026-07-10T09:18:17.511105Z,2026-07-10T09:18:17.537180Z,26.075,True,200,
dsqwen-7b,21,126,2026-07-10T09:18:18.011251Z,2026-07-10T09:18:18.037174Z,25.923,True,200,
dsqwen-7b,21,127,2026-07-10T09:18:18.511273Z,2026-07-10T09:18:18.534523Z,23.25,True,200,
dsqwen-7b,21,128,2026-07-10T09:18:19.011081Z,2026-07-10T09:18:19.035757Z,24.676,True,200,
dsqwen-7b,21,129,2026-07-10T09:18:19.511242Z,2026-07-10T09:18:19.535690Z,24.448,True,200,
dsqwen-7b,22,0,2026-07-10T09:18:19.626040Z,2026-07-10T09:18:19.649404Z,23.363,True,200,
dsqwen-7b,22,1,2026-07-10T09:18:20.126221Z,2026-07-10T09:18:20.154668Z,28.447,True,200,
dsqwen-7b,22,2,2026-07-10T09:18:20.626128Z,2026-07-10T09:18:20.649325Z,23.196,True,200,
dsqwen-7b,22,3,2026-07-10T09:18:21.126236Z,2026-07-10T09:18:21.149068Z,22.832,True,200,
dsqwen-7b,22,4,2026-07-10T09:18:21.626154Z,2026-07-10T09:18:21.649750Z,23.596,True,200,
dsqwen-7b,22,5,2026-07-10T09:18:22.126229Z,2026-07-10T09:18:22.151891Z,25.663,True,200,
dsqwen-7b,22,6,2026-07-10T09:18:22.626143Z,2026-07-10T09:18:22.652569Z,26.427,True,200,
dsqwen-7b,22,7,2026-07-10T09:18:23.126101Z,2026-07-10T09:18:23.151717Z,25.615,True,200,
dsqwen-7b,22,8,2026-07-10T09:18:23.626127Z,2026-07-10T09:18:23.651207Z,25.08,True,200,
dsqwen-7b,22,9,2026-07-10T09:18:24.126124Z,2026-07-10T09:18:24.155610Z,29.486,True,200,
dsqwen-7b,22,10,2026-07-10T09:18:24.626105Z,2026-07-10T09:18:24.649916Z,23.811,True,200,
dsqwen-7b,22,11,2026-07-10T09:18:25.126088Z,2026-07-10T09:18:25.154834Z,28.746,True,200,
dsqwen-7b,22,12,2026-07-10T09:18:25.626206Z,2026-07-10T09:18:25.651146Z,24.94,True,200,
dsqwen-7b,22,13,2026-07-10T09:18:26.126150Z,2026-07-10T09:18:26.152426Z,26.275,True,200,
dsqwen-7b,22,14,2026-07-10T09:18:26.626112Z,2026-07-10T09:18:26.649849Z,23.737,True,200,
dsqwen-7b,22,15,2026-07-10T09:18:27.126103Z,2026-07-10T09:18:27.150799Z,24.696,True,200,
dsqwen-7b,22,16,2026-07-10T09:18:27.626141Z,2026-07-10T09:18:27.655125Z,28.984,True,200,
dsqwen-7b,22,17,2026-07-10T09:18:28.126125Z,2026-07-10T09:18:28.150097Z,23.972,True,200,
dsqwen-7b,22,18,2026-07-10T09:18:28.626074Z,2026-07-10T09:18:28.649063Z,22.99,True,200,
dsqwen-7b,22,19,2026-07-10T09:18:29.126783Z,2026-07-10T09:18:29.156909Z,30.126,True,200,
dsqwen-7b,22,20,2026-07-10T09:18:29.626169Z,2026-07-10T09:18:29.650476Z,24.307,True,200,
dsqwen-7b,22,21,2026-07-10T09:18:30.126109Z,2026-07-10T09:18:30.155995Z,29.886,True,200,
dsqwen-7b,22,22,2026-07-10T09:18:30.626212Z,2026-07-10T09:18:30.650209Z,23.997,True,200,
dsqwen-7b,22,23,2026-07-10T09:18:31.126210Z,2026-07-10T09:18:31.150902Z,24.692,True,200,
dsqwen-7b,22,24,2026-07-10T09:18:31.626208Z,2026-07-10T09:18:31.655544Z,29.336,True,200,
dsqwen-7b,22,25,2026-07-10T09:18:32.126230Z,2026-07-10T09:18:32.151498Z,25.268,True,200,
dsqwen-7b,22,26,2026-07-10T09:18:32.626229Z,2026-07-10T09:18:32.661488Z,35.259,True,200,
dsqwen-7b,22,27,2026-07-10T09:18:33.126137Z,2026-07-10T09:18:33.151892Z,25.754,True,200,
dsqwen-7b,22,28,2026-07-10T09:18:33.626243Z,2026-07-10T09:18:33.653668Z,27.425,True,200,
dsqwen-7b,22,29,2026-07-10T09:18:34.126194Z,2026-07-10T09:18:34.151167Z,24.973,True,200,
dsqwen-7b,22,30,2026-07-10T09:18:34.626246Z,2026-07-10T09:18:34.657077Z,30.831,True,200,
dsqwen-7b,22,31,2026-07-10T09:18:35.126120Z,2026-07-10T09:18:35.150178Z,24.058,True,200,
dsqwen-7b,22,32,2026-07-10T09:18:35.626210Z,2026-07-10T09:18:35.651530Z,25.32,True,200,
dsqwen-7b,22,33,2026-07-10T09:18:36.126222Z,2026-07-10T09:18:36.149538Z,23.315,True,200,
dsqwen-7b,22,34,2026-07-10T09:18:36.626151Z,2026-07-10T09:18:36.651905Z,25.754,True,200,
dsqwen-7b,22,35,2026-07-10T09:18:37.126269Z,2026-07-10T09:18:37.153496Z,27.228,True,200,
dsqwen-7b,22,36,2026-07-10T09:18:37.626114Z,2026-07-10T09:18:37.650933Z,24.819,True,200,
dsqwen-7b,22,37,2026-07-10T09:18:38.126120Z,2026-07-10T09:18:38.157588Z,31.467,True,200,
dsqwen-7b,22,38,2026-07-10T09:18:38.626093Z,2026-07-10T09:18:38.648792Z,22.699,True,200,
dsqwen-7b,22,39,2026-07-10T09:18:39.126179Z,2026-07-10T09:18:39.150708Z,24.53,True,200,
dsqwen-7b,22,40,2026-07-10T09:18:39.626179Z,2026-07-10T09:18:39.652663Z,26.484,True,200,
dsqwen-7b,22,41,2026-07-10T09:18:40.126103Z,2026-07-10T09:18:40.151952Z,25.849,True,200,
dsqwen-7b,22,42,2026-07-10T09:18:40.626080Z,2026-07-10T09:18:40.650963Z,24.883,True,200,
dsqwen-7b,22,43,2026-07-10T09:18:41.126126Z,2026-07-10T09:18:41.154049Z,27.922,True,200,
dsqwen-7b,22,44,2026-07-10T09:18:41.626194Z,2026-07-10T09:18:41.652914Z,26.72,True,200,
dsqwen-7b,22,45,2026-07-10T09:18:42.126142Z,2026-07-10T09:18:42.152679Z,26.538,True,200,
dsqwen-7b,22,46,2026-07-10T09:18:42.626101Z,2026-07-10T09:18:42.650308Z,24.206,True,200,
dsqwen-7b,22,47,2026-07-10T09:18:43.126058Z,2026-07-10T09:18:43.155444Z,29.386,True,200,
dsqwen-7b,22,48,2026-07-10T09:18:43.626101Z,2026-07-10T09:18:43.650407Z,24.307,True,200,
dsqwen-7b,22,49,2026-07-10T09:18:44.126078Z,2026-07-10T09:18:44.154832Z,28.754,True,200,
dsqwen-7b,22,50,2026-07-10T09:18:44.626082Z,2026-07-10T09:18:44.650366Z,24.284,True,200,
dsqwen-7b,22,51,2026-07-10T09:18:45.126075Z,2026-07-10T09:18:45.156443Z,30.368,True,200,
dsqwen-7b,22,52,2026-07-10T09:18:45.626165Z,2026-07-10T09:18:45.650779Z,24.614,True,200,
dsqwen-7b,22,53,2026-07-10T09:18:46.126189Z,2026-07-10T09:18:46.154849Z,28.661,True,200,
dsqwen-7b,22,54,2026-07-10T09:18:46.626106Z,2026-07-10T09:18:46.650603Z,24.497,True,200,
dsqwen-7b,22,55,2026-07-10T09:18:47.126052Z,2026-07-10T09:18:47.148929Z,22.877,True,200,
dsqwen-7b,22,56,2026-07-10T09:18:47.626182Z,2026-07-10T09:18:47.651747Z,25.565,True,200,
dsqwen-7b,22,57,2026-07-10T09:18:48.126060Z,2026-07-10T09:18:48.151637Z,25.577,True,200,
dsqwen-7b,22,58,2026-07-10T09:18:48.626092Z,2026-07-10T09:18:48.650220Z,24.128,True,200,
dsqwen-7b,22,59,2026-07-10T09:18:49.126010Z,2026-07-10T09:18:49.150622Z,24.612,True,200,
dsqwen-7b,22,60,2026-07-10T09:18:49.626087Z,2026-07-10T09:18:49.651046Z,24.959,True,200,
dsqwen-7b,22,61,2026-07-10T09:18:50.126026Z,2026-07-10T09:18:52.856072Z,2730.047,True,200,
dsqwen-7b,22,62,2026-07-10T09:18:50.625995Z,2026-07-10T09:18:52.856835Z,2230.84,True,200,
dsqwen-7b,22,63,2026-07-10T09:18:51.126139Z,2026-07-10T09:18:51.129661Z,3.522,False,500,
dsqwen-7b,22,64,2026-07-10T09:18:51.626080Z,2026-07-10T09:18:51.629246Z,3.166,False,500,
dsqwen-7b,22,65,2026-07-10T09:18:52.126255Z,2026-07-10T09:18:52.130327Z,4.071,False,500,
dsqwen-7b,22,66,2026-07-10T09:18:52.626268Z,2026-07-10T09:18:52.630422Z,4.154,False,500,
dsqwen-7b,22,67,2026-07-10T09:18:53.126088Z,2026-07-10T09:18:53.149736Z,23.648,True,200,
dsqwen-7b,22,68,2026-07-10T09:18:53.626087Z,2026-07-10T09:18:53.649188Z,23.101,True,200,
dsqwen-7b,22,69,2026-07-10T09:18:54.126102Z,2026-07-10T09:18:54.148502Z,22.4,True,200,
dsqwen-7b,22,70,2026-07-10T09:18:54.626203Z,2026-07-10T09:18:54.649514Z,23.311,True,200,
dsqwen-7b,22,71,2026-07-10T09:18:55.126133Z,2026-07-10T09:18:55.153434Z,27.301,True,200,
dsqwen-7b,22,72,2026-07-10T09:18:55.626129Z,2026-07-10T09:18:55.654790Z,28.661,True,200,
dsqwen-7b,22,73,2026-07-10T09:18:56.126253Z,2026-07-10T09:18:56.152838Z,26.584,True,200,
dsqwen-7b,22,74,2026-07-10T09:18:56.626125Z,2026-07-10T09:18:56.650499Z,24.374,True,200,
dsqwen-7b,22,75,2026-07-10T09:18:57.126214Z,2026-07-10T09:18:57.150634Z,24.42,True,200,
dsqwen-7b,22,76,2026-07-10T09:18:57.626174Z,2026-07-10T09:18:57.653496Z,27.321,True,200,
dsqwen-7b,22,77,2026-07-10T09:18:58.126172Z,2026-07-10T09:18:58.151543Z,25.371,True,200,
dsqwen-7b,22,78,2026-07-10T09:18:58.626025Z,2026-07-10T09:18:58.652911Z,26.886,True,200,
dsqwen-7b,22,79,2026-07-10T09:18:59.126211Z,2026-07-10T09:18:59.151667Z,25.456,True,200,
dsqwen-7b,22,80,2026-07-10T09:18:59.626230Z,2026-07-10T09:18:59.658956Z,32.726,True,200,
dsqwen-7b,22,81,2026-07-10T09:19:00.126101Z,2026-07-10T09:19:00.151698Z,25.597,True,200,
dsqwen-7b,22,82,2026-07-10T09:19:00.626199Z,2026-07-10T09:19:00.651639Z,25.44,True,200,
dsqwen-7b,22,83,2026-07-10T09:19:01.126128Z,2026-07-10T09:19:01.149766Z,23.639,True,200,
dsqwen-7b,22,84,2026-07-10T09:19:01.626187Z,2026-07-10T09:19:01.654293Z,28.106,True,200,
dsqwen-7b,22,85,2026-07-10T09:19:02.126025Z,2026-07-10T09:19:02.153130Z,27.105,True,200,
dsqwen-7b,22,86,2026-07-10T09:19:02.626163Z,2026-07-10T09:19:02.650731Z,24.568,True,200,
dsqwen-7b,22,87,2026-07-10T09:19:03.126208Z,2026-07-10T09:19:03.156197Z,29.99,True,200,
dsqwen-7b,22,88,2026-07-10T09:19:03.626216Z,2026-07-10T09:19:03.650536Z,24.32,True,200,
dsqwen-7b,22,89,2026-07-10T09:19:04.126146Z,2026-07-10T09:19:04.155078Z,28.932,True,200,
dsqwen-7b,22,90,2026-07-10T09:19:04.626227Z,2026-07-10T09:19:04.655458Z,29.231,True,200,
dsqwen-7b,22,91,2026-07-10T09:19:05.126226Z,2026-07-10T09:19:05.150137Z,23.911,True,200,
dsqwen-7b,22,92,2026-07-10T09:19:05.626167Z,2026-07-10T09:19:05.652713Z,26.546,True,200,
dsqwen-7b,22,93,2026-07-10T09:19:06.126146Z,2026-07-10T09:19:06.152848Z,26.701,True,200,
dsqwen-7b,22,94,2026-07-10T09:19:06.626142Z,2026-07-10T09:19:06.656246Z,30.104,True,200,
dsqwen-7b,22,95,2026-07-10T09:19:07.126067Z,2026-07-10T09:19:07.155483Z,29.416,True,200,
dsqwen-7b,22,96,2026-07-10T09:19:07.626136Z,2026-07-10T09:19:07.654176Z,28.039,True,200,
dsqwen-7b,22,97,2026-07-10T09:19:08.126114Z,2026-07-10T09:19:08.158560Z,32.446,True,200,
dsqwen-7b,22,98,2026-07-10T09:19:08.626181Z,2026-07-10T09:19:08.653013Z,26.832,True,200,
dsqwen-7b,22,99,2026-07-10T09:19:09.126188Z,2026-07-10T09:19:09.151984Z,25.796,True,200,
dsqwen-7b,22,100,2026-07-10T09:19:09.626188Z,2026-07-10T09:19:09.651114Z,24.926,True,200,
dsqwen-7b,22,101,2026-07-10T09:19:10.126158Z,2026-07-10T09:19:10.157738Z,31.58,True,200,
dsqwen-7b,22,102,2026-07-10T09:19:10.626093Z,2026-07-10T09:19:10.650951Z,24.858,True,200,
dsqwen-7b,22,103,2026-07-10T09:19:11.126147Z,2026-07-10T09:19:11.155446Z,29.299,True,200,
dsqwen-7b,22,104,2026-07-10T09:19:11.626163Z,2026-07-10T09:19:11.656284Z,30.12,True,200,
dsqwen-7b,22,105,2026-07-10T09:19:12.126163Z,2026-07-10T09:19:12.150302Z,24.139,True,200,
dsqwen-7b,22,106,2026-07-10T09:19:12.626113Z,2026-07-10T09:19:12.656205Z,30.092,True,200,
dsqwen-7b,22,107,2026-07-10T09:19:13.126112Z,2026-07-10T09:19:13.156425Z,30.313,True,200,
dsqwen-7b,22,108,2026-07-10T09:19:13.626133Z,2026-07-10T09:19:13.653289Z,27.156,True,200,
dsqwen-7b,22,109,2026-07-10T09:19:14.126145Z,2026-07-10T09:19:14.151935Z,25.79,True,200,
dsqwen-7b,22,110,2026-07-10T09:19:14.626156Z,2026-07-10T09:19:14.652576Z,26.42,True,200,
dsqwen-7b,22,111,2026-07-10T09:19:15.126111Z,2026-07-10T09:19:15.156176Z,30.064,True,200,
dsqwen-7b,22,112,2026-07-10T09:19:15.626199Z,2026-07-10T09:19:15.651049Z,24.85,True,200,
dsqwen-7b,22,113,2026-07-10T09:19:16.126187Z,2026-07-10T09:19:16.150576Z,24.39,True,200,
dsqwen-7b,22,114,2026-07-10T09:19:16.626104Z,2026-07-10T09:19:16.658779Z,32.675,True,200,
dsqwen-7b,22,115,2026-07-10T09:19:17.126195Z,2026-07-10T09:19:17.154198Z,28.003,True,200,
dsqwen-7b,22,116,2026-07-10T09:19:17.626108Z,2026-07-10T09:19:17.650048Z,23.941,True,200,
dsqwen-7b,22,117,2026-07-10T09:19:18.126174Z,2026-07-10T09:19:18.151839Z,25.665,True,200,
dsqwen-7b,22,118,2026-07-10T09:19:18.626093Z,2026-07-10T09:19:18.649807Z,23.714,True,200,
dsqwen-7b,22,119,2026-07-10T09:19:19.126054Z,2026-07-10T09:19:19.150019Z,23.965,True,200,
dsqwen-7b,22,120,2026-07-10T09:19:19.626080Z,2026-07-10T09:19:19.650373Z,24.293,True,200,
dsqwen-7b,22,121,2026-07-10T09:19:20.126038Z,2026-07-10T09:19:20.148920Z,22.882,True,200,
dsqwen-7b,22,122,2026-07-10T09:19:20.626101Z,2026-07-10T09:19:20.649743Z,23.642,True,200,
dsqwen-7b,22,123,2026-07-10T09:19:21.126143Z,2026-07-10T09:19:21.152822Z,26.679,True,200,
dsqwen-7b,22,124,2026-07-10T09:19:21.626075Z,2026-07-10T09:19:21.655540Z,29.465,True,200,
dsqwen-7b,22,125,2026-07-10T09:19:22.126083Z,2026-07-10T09:19:22.155053Z,28.97,True,200,
dsqwen-7b,22,126,2026-07-10T09:19:22.626106Z,2026-07-10T09:19:22.650911Z,24.805,True,200,
dsqwen-7b,22,127,2026-07-10T09:19:23.126058Z,2026-07-10T09:19:23.150515Z,24.457,True,200,
dsqwen-7b,22,128,2026-07-10T09:19:23.626060Z,2026-07-10T09:19:23.650478Z,24.417,True,200,
dsqwen-7b,22,129,2026-07-10T09:19:24.126061Z,2026-07-10T09:19:24.149465Z,23.403,True,200,
dsqwen-7b,23,0,2026-07-10T09:19:24.283415Z,2026-07-10T09:19:24.305224Z,21.809,True,200,
dsqwen-7b,23,1,2026-07-10T09:19:24.783591Z,2026-07-10T09:19:24.813926Z,30.335,True,200,
dsqwen-7b,23,2,2026-07-10T09:19:25.283544Z,2026-07-10T09:19:25.307223Z,23.679,True,200,
dsqwen-7b,23,3,2026-07-10T09:19:25.783602Z,2026-07-10T09:19:25.809202Z,25.6,True,200,
dsqwen-7b,23,4,2026-07-10T09:19:26.283503Z,2026-07-10T09:19:26.307162Z,23.658,True,200,
dsqwen-7b,23,5,2026-07-10T09:19:26.783555Z,2026-07-10T09:19:26.814345Z,30.791,True,200,
dsqwen-7b,23,6,2026-07-10T09:19:27.283511Z,2026-07-10T09:19:27.312792Z,29.281,True,200,
dsqwen-7b,23,7,2026-07-10T09:19:27.783505Z,2026-07-10T09:19:27.811283Z,27.777,True,200,
dsqwen-7b,23,8,2026-07-10T09:19:28.283588Z,2026-07-10T09:19:28.313503Z,29.915,True,200,
dsqwen-7b,23,9,2026-07-10T09:19:28.783624Z,2026-07-10T09:19:28.809533Z,25.909,True,200,
dsqwen-7b,23,10,2026-07-10T09:19:29.283715Z,2026-07-10T09:19:29.307916Z,24.2,True,200,
dsqwen-7b,23,11,2026-07-10T09:19:29.783534Z,2026-07-10T09:19:29.808526Z,24.992,True,200,
dsqwen-7b,23,12,2026-07-10T09:19:30.283714Z,2026-07-10T09:19:30.312543Z,28.829,True,200,
dsqwen-7b,23,13,2026-07-10T09:19:30.783732Z,2026-07-10T09:19:30.809769Z,26.037,True,200,
dsqwen-7b,23,14,2026-07-10T09:19:31.283592Z,2026-07-10T09:19:31.311326Z,27.734,True,200,
dsqwen-7b,23,15,2026-07-10T09:19:31.783543Z,2026-07-10T09:19:31.816060Z,32.517,True,200,
dsqwen-7b,23,16,2026-07-10T09:19:32.283627Z,2026-07-10T09:19:32.314227Z,30.6,True,200,
dsqwen-7b,23,17,2026-07-10T09:19:32.783625Z,2026-07-10T09:19:32.814866Z,31.241,True,200,
dsqwen-7b,23,18,2026-07-10T09:19:33.283547Z,2026-07-10T09:19:33.312843Z,29.297,True,200,
dsqwen-7b,23,19,2026-07-10T09:19:33.783623Z,2026-07-10T09:19:33.808894Z,25.271,True,200,
dsqwen-7b,23,20,2026-07-10T09:19:34.283579Z,2026-07-10T09:19:34.314183Z,30.604,True,200,
dsqwen-7b,23,21,2026-07-10T09:19:34.783648Z,2026-07-10T09:19:34.814408Z,30.76,True,200,
dsqwen-7b,23,22,2026-07-10T09:19:35.283568Z,2026-07-10T09:19:35.314319Z,30.751,True,200,
dsqwen-7b,23,23,2026-07-10T09:19:35.783588Z,2026-07-10T09:19:35.815129Z,31.541,True,200,
dsqwen-7b,23,24,2026-07-10T09:19:36.283602Z,2026-07-10T09:19:36.313140Z,29.538,True,200,
dsqwen-7b,23,25,2026-07-10T09:19:36.783556Z,2026-07-10T09:19:36.810905Z,27.349,True,200,
dsqwen-7b,23,26,2026-07-10T09:19:37.283612Z,2026-07-10T09:19:37.310698Z,27.086,True,200,
dsqwen-7b,23,27,2026-07-10T09:19:37.783622Z,2026-07-10T09:19:37.814996Z,31.374,True,200,
dsqwen-7b,23,28,2026-07-10T09:19:38.283602Z,2026-07-10T09:19:38.313978Z,30.375,True,200,
dsqwen-7b,23,29,2026-07-10T09:19:38.783534Z,2026-07-10T09:19:38.814668Z,31.134,True,200,
dsqwen-7b,23,30,2026-07-10T09:19:39.283601Z,2026-07-10T09:19:39.308943Z,25.342,True,200,
dsqwen-7b,23,31,2026-07-10T09:19:39.783595Z,2026-07-10T09:19:39.812949Z,29.354,True,200,
dsqwen-7b,23,32,2026-07-10T09:19:40.283598Z,2026-07-10T09:19:40.308282Z,24.683,True,200,
dsqwen-7b,23,33,2026-07-10T09:19:40.783582Z,2026-07-10T09:19:40.822235Z,38.653,True,200,
dsqwen-7b,23,34,2026-07-10T09:19:41.283568Z,2026-07-10T09:19:41.314574Z,31.007,True,200,
dsqwen-7b,23,35,2026-07-10T09:19:41.783551Z,2026-07-10T09:19:41.819398Z,35.847,True,200,
dsqwen-7b,23,36,2026-07-10T09:19:42.283571Z,2026-07-10T09:19:42.314835Z,31.264,True,200,
dsqwen-7b,23,37,2026-07-10T09:19:42.783513Z,2026-07-10T09:19:42.814924Z,31.41,True,200,
dsqwen-7b,23,38,2026-07-10T09:19:43.283603Z,2026-07-10T09:19:43.308191Z,24.588,True,200,
dsqwen-7b,23,39,2026-07-10T09:19:43.783504Z,2026-07-10T09:19:43.809890Z,26.386,True,200,
dsqwen-7b,23,40,2026-07-10T09:19:44.283544Z,2026-07-10T09:19:44.308339Z,24.796,True,200,
dsqwen-7b,23,41,2026-07-10T09:19:44.783524Z,2026-07-10T09:19:44.812134Z,28.61,True,200,
dsqwen-7b,23,42,2026-07-10T09:19:45.283625Z,2026-07-10T09:19:45.313334Z,29.71,True,200,
dsqwen-7b,23,43,2026-07-10T09:19:45.783613Z,2026-07-10T09:19:45.812980Z,29.367,True,200,
dsqwen-7b,23,44,2026-07-10T09:19:46.283572Z,2026-07-10T09:19:46.308217Z,24.645,True,200,
dsqwen-7b,23,45,2026-07-10T09:19:46.783595Z,2026-07-10T09:19:46.810382Z,26.787,True,200,
dsqwen-7b,23,46,2026-07-10T09:19:47.283638Z,2026-07-10T09:19:47.318134Z,34.495,True,200,
dsqwen-7b,23,47,2026-07-10T09:19:47.783573Z,2026-07-10T09:19:47.814434Z,30.861,True,200,
dsqwen-7b,23,48,2026-07-10T09:19:48.283616Z,2026-07-10T09:19:48.315837Z,32.222,True,200,
dsqwen-7b,23,49,2026-07-10T09:19:48.783465Z,2026-07-10T09:19:48.814041Z,30.576,True,200,
dsqwen-7b,23,50,2026-07-10T09:19:49.283635Z,2026-07-10T09:19:49.313711Z,30.076,True,200,
dsqwen-7b,23,51,2026-07-10T09:19:49.783631Z,2026-07-10T09:19:49.812961Z,29.33,True,200,
dsqwen-7b,23,52,2026-07-10T09:19:50.283549Z,2026-07-10T09:19:50.311931Z,28.383,True,200,
dsqwen-7b,23,53,2026-07-10T09:19:50.783663Z,2026-07-10T09:19:50.808322Z,24.659,True,200,
dsqwen-7b,23,54,2026-07-10T09:19:51.283562Z,2026-07-10T09:19:51.308557Z,24.995,True,200,
dsqwen-7b,23,55,2026-07-10T09:19:51.783607Z,2026-07-10T09:19:51.811470Z,27.863,True,200,
dsqwen-7b,23,56,2026-07-10T09:19:52.283631Z,2026-07-10T09:19:52.312843Z,29.212,True,200,
dsqwen-7b,23,57,2026-07-10T09:19:52.783576Z,2026-07-10T09:19:52.807481Z,23.904,True,200,
dsqwen-7b,23,58,2026-07-10T09:19:53.283618Z,2026-07-10T09:19:53.313005Z,29.387,True,200,
dsqwen-7b,23,59,2026-07-10T09:19:53.783599Z,2026-07-10T09:19:53.812319Z,28.721,True,200,
dsqwen-7b,23,60,2026-07-10T09:19:54.283634Z,2026-07-10T09:19:54.307922Z,24.287,True,200,
