theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
5403.6,2177,0.7602204869085898,1655,522,6,0.22278364722094626
5432.5,2183,0.7604214383875401,1660,523,6,0.2221713238662391
5437.8,2184,0.76007326007326,1660,524,6,0.22206959706959706
5454.9,2185,0.7601830663615561,1661,524,6,0.2219679633867277
5466.666666666667,2226,0.7641509433962265,1701,525,6,0.2178796046720575
5472.0,2232,0.764336917562724,1706,526,6,0.21729390681003585
5500.833333333333,2233,0.7644424540976265,1707,526,6,0.21719659650694134
5637.5,2234,0.7641002685765443,1707,527,6,0.2170993733213966
5671.666666666667,2235,0.763758389261745,1707,528,6,0.21700223713646533
5745.6,2241,0.7626059794734493,1709,532,6,0.21642124051762607
5762.7,2243,0.7628176549264378,1711,532,6,0.21622826571555953
5774.166666666667,2244,0.7624777183600713,1711,533,6,0.2161319073083779
5814.0,2247,0.7623497997329773,1713,534,6,0.21584334668446817
5842.5,2249,0.7616718541574032,1713,536,6,0.21565140062249888
5848.2,2250,0.7617777777777778,1714,536,6,0.21555555555555556
5916.6,2251,0.7618836072856509,1715,536,6,0.21545979564637938
5945.0,2253,0.7612072791833111,1715,538,6,0.21526853084775854
5967.9,2255,0.761419068736142,1717,538,6,0.21507760532150777
6019.2,2257,0.7616304829419583,1719,538,6,0.21488701816570668
6036.3,2258,0.7612931798051373,1719,539,6,0.21479185119574845
6070.5,2260,0.7606194690265486,1719,541,6,0.21460176991150443
6081.666666666667,2261,0.7602830605926582,1719,542,6,0.21450685537372843
6087.6,2262,0.7603890362511052,1720,542,6,0.21441202475685234
6115.833333333333,2263,0.760053026955369,1720,543,6,0.21431727794962438
6121.8,2264,0.7601590106007067,1721,543,6,0.2142226148409894
6138.9,2266,0.7594880847308032,1721,545,6,0.21403353927625773
6150.0,2267,0.7591530657256286,1721,546,6,0.21393912659902956
6173.1,2269,0.7593653591890701,1723,546,6,0.21375055090348172
6190.2,2270,0.7594713656387665,1724,546,6,0.21365638766519823
6224.4,2271,0.7595772787318362,1725,546,6,0.21356230735358872
6241.5,2273,0.7593488781346238,1726,547,6,0.2133743950725913
6275.7,2274,0.7590149516270889,1726,548,6,0.21328056288478453
6292.8,2277,0.758893280632411,1728,549,6,0.21299956082564778
6327.0,2278,0.7585601404741001,1728,550,6,0.21290605794556627
6344.1,2280,0.7587719298245614,1730,550,6,0.21271929824561403
6395.4,2281,0.7584392810170978,1730,551,6,0.21262604120999562
6446.7,2282,0.7585451358457493,1731,551,6,0.21253286590709902
6498.0,2284,0.7587565674255692,1733,551,6,0.21234676007005254
6549.3,2285,0.7588621444201313,1734,551,6,0.212253829321663
6566.4,2304,0.7569444444444444,1744,560,6,0.2105034722222222
6651.9,2306,0.7567215958369471,1745,561,6,0.2103209019947962
